X,Y,Name,description,gx_media_links
10.20998,56.156489,Bispetorvet plaza,"<img src=""https://lh3.googleusercontent.com/umsh/AFiHsUGatUJPP939ZbKHJ1M7JiPDXrtNFfhe6bsnBmiPorDofPEvRW4aplKeSgGPuVksCr3nBiGILlFDFQNZ4erXBd0ajoHdhB1X7wAHJYU1g5HWfXV0O_AR6tK6tEs8zeqGPBSYN5VqBDDuMfihPHpEgzUxh2DR98Vm4aLiqINFYHMwFJ0ThVNCVk8te90A7ZOS8o4hggR3Ch-_c0FQLpyjs5b9u6fXJ4i-Z-KGWKQbYOwGpPIlt2LfCsuzhMUkew-iijkfNQlMJhrHjs5S7ZzwZaATfCSI_VprH2WfnFFWlMW7TMP6twHL8M1lPtl61SG3zxbiBGybMC8W3dpaqv45sUukV3O4T1bi9fqZte3vAjVIswAL3zwiKopUoEHTVxXpeX4OHBu62mZq0F5GGcmyIVh1R-YdUUPRDNzLqP7Yt2h_16GzAQfINVhr4dgCL24I24SMh86oUDQdYnovBQU6XIZ090WmsVPcFke16TOWgmcOU-GxVGwPzaMnSCNSkQJsM1QQW7JjJUBbrnvYGd1OS-IKjr0ZrejBEdMKvdyCIN59T1PR3ezISB-9sQPHLq-W9XebjgxYXQI3aPr4NB9zEbdyUdTjFHZ9GFwLpHpEJCRyUkELdeHQx5aw9CXmVt2oi4HI2vSzGO8qs7Ljk9rLgqJ9rWChDemD5sOLbL-RPwLkc-pvN6TY7_oGMWTM8LrBe8ZUqMAJbz0n2g"" height=""200"" width=""auto"" /><br><br>More skatespots at www.topspot.global<br><br><img src=""https://lh3.googleusercontent.com/umsh/AFiHsUGKPPqPPEu_lA8SJF-dJEKkw_-qNlMwBV_ievFDNzFWWe1HrE01vz0XbobaSyF1uRg_cJsbSKilJGHKq08whccm_8C6uVSzilpPUTVyZLRYyxxA8kXFGaco8o8ZY-OU8poFywhm3kQcQRe1WNz89E1LO9mYBFFO9FXKa9nq3Be59Q92bBLwQc40v6eUKg1va5euPZCDqmDW4qcppPTTS2lIERSlddvSCGiSUCe4que08U5v37Sq7uOqIe94QI-rXlJFxJDh1-_12noZbUV47NuibJtg_QtwEKTBSISSxHoqWqmJsVjPrfHCYCy5n_jjg6v9pSa3rxBnrbQzMFNYrgzxLcewvi72ql2BFfjbByHVvwTqhmw3dfkComia6y2p1-IlAwsZmhrbfzjGcTil1QWDy5t_fV4g9Cq9MYp5eih9bbDqwdRfX3jQNJrgHJZk0SxAJVY2nCYpGStqgVTosfkzyZLtskQlOWhKe8DT9NbO3ipq-8fWmUINREwMoCEqxIGsN99oHLOqwmQPDZ3CY9_dZ0WE9ApvrKU2881St4gRiMkVQVajfhJyM5Jz0D0WE5LjhLlyOOV2vuhhhuDpzA0eUT16QZVgtBJIycQ6FC3rbj0_EaTYLHKYxEPBjOvTKszLwf-wFhkoFQ8qxoxBgUmKgi_pThsvPgbcxaCTDpYWyJ4kgvC2kglWGOc0V2UkFeTon4FrRpSfGQ"" height=""200"" width=""auto"" /><br><br><img src=""https://lh3.googleusercontent.com/umsh/AFiHsUEs4Y8xxQXhwIGfex0m5HVQ9zFPu_jYcFn_lZTJNnMZtCXIqRXSkXbGOXR0ZwCaNcVBhYEBIr7oXgGadxYiyzPpTUfZtWwrca3TIreQ9BK413WaVSUpXy0ezVr4iMub8_o-VuEy8kibUlNDENf31u88KtpQ38J90vfjagu8DgZK7tZhmHMibQY1rYvxdz42SSv6pSZ3hrrVLb2fCGkovvBggZGNEb3-2O9Zv44X5LouejvzH7gr0pCHuuRB3EskWgS4pGA0-Jhyv6BsYQ2_d6rd8ori3zuVYURrH09MzpY5Soucjy6VO5gOIL3dyEN4gnjApp68fpsk4iNNRS4CG9OD7j-A6uoVD8VVlGNB0emABnw0SjsQsLdScuAe6YobLOTXkRyTYMvLM8_vN_HhbPARj_Mbm2EYfrIF1zPIngtbK190xDq6p1ix4eU8zr5MWRi2HdDiq0bZAcvyIDZxHOfaNnuZ--_sgD175v_J9-ch0_osmKqVw1idbF1qmDjN78QC4LafKvaaZOM5FPhGd6ArCPsVpx2jEaRb1HXnKLbuzHk57bixjxs8-JV_RN6hFh2RZFJ8pebZ9DMW1hpLcR7QbW2MWsO8jrP9-rzLea_OZSzBxS6x0kIh9HFwRZE2iNeYx25wK3EkIOlYiqSZKqAu1Fa_KiD931wydJbeOGC9Dz6A1xTF_QNAqP3AQot6FzbZBNi6PHk7CA"" height=""200"" width=""auto"" /><br><br><img src=""https://lh3.googleusercontent.com/umsh/AFiHsUHlvU7B4AwA342PdbL4jUny-WqAP1f2VcnJEmOsN8CMdXEw_DTuVeMb3p-kVP0BZrDPMMdIRrs9Z0-ENQQVYN_BrGWYo7zUFk5GLp1oAVW8jtWZH3NihvFZBhrNPj-JX6S-hg1HDFvjjD4zoDevCV3flZvZ5e6tSUcf1c9TjVPF27owGftywwEiuQM11EG3r530FJPK-IBk5EMQ7yv79GNYK6UO-qQlaK_2ewJnBic0FpZz6pFrFChxIm8ojZF3DE8tOAXCsbNXPdDzgCMYiGp7rH_pRTbYnIJXHN_MnEr7oSk7R8Oyg4gGFWJ9JOJoxH1NBTBh-eMaNF1NXE2-zfm-KCwbRhxEmcAsqpDGbfcr6GFUFYyHR0WvRDwl3faJIvpgLi4mnSVGm9iuddfehW72W41B0JLJ7oz1xdd13yR9jsePiB5Qt6ieUXc-iF4k4MW5qqrrv8HHFaL7peD558KvmFohz7pBZxX9L3RDEg34tVuXm5rAht6cpxs2JdyR48Pucm6kVY-ZCsompW5gvCkxwUQZTWT_15L8uCG6qwMZ4GgUDoW5ikiN5amnUl6UcSGPrQDx5nX3bzZ7IKbKi8F1MkVKjaWcMOobhTwT7X4lF3jBCGU6Xj-6gIWmgO6DzeyG8UDgmyQoEqIzq9bk0aQnW1-yasqVgZpft3PQ0qOCvQuoZgiGIhZwfVHvV-A41R4TxgI7DBAtXA"" height=""200"" width=""auto"" /><br><br><img src=""https://lh3.googleusercontent.com/umsh/AFiHsUHO8Mj66uRQ_N6ahPJRCrvlUB78jbtx_RvVuGIkBH7TfpTo_vO7cfoe0LziaBQknivCK89vV2xKtEnHnKD2TCG-wStIxIGrMPeTmKTwr8uDMUhUgpYYs2PeWholPbA5Dk8u11ZvKGznL6UMvbHWpFfNzmkBESkYPyuwtnMUh2Yhdmpfr3gA1TCOdhL5jPcxXD2pRsSGb5HbAZpbKfoz97Y0qK9HhcrFPmjWeS8nhWnCfFf-xl_sefQpE2RAs9TPSSW4bh8hgkkDhtN8L6U9I46l58HcyqYBGTvg3R4CoXvXZZv732sQ4n_usZaMUOkFEgH_obHVJ3SVu6KzGZqoy0mZiP51AQNHKSpJtBJSv0bGbD8ypFWCzOqYQHo7hpI_V2au-_rbVkgDI0svcRERrIi_CXPfdiLPbj0_SBLxXmlPLfjPwyakGUJ-0bIZQZ6tRTTMsQxZUrmxk76G7sEk_ikh2glFGVPfavB0i5DBVvJ_Ic_ney8J53L_fAAc2_dbzhcC8ABoy5g8TybVUdLKhFsNpDmTkwgmXfVORPF6HbBHUsqDM2vzX7bvnTokrWB5ajaTkXIsdZySi-pugZuftwbf6BioWehlyIIrShWEagLMMU9RhewxAXsZ1OYwq8TAi-6n1dII3pzmS8bB6NvRcW8PwkBxwbEKFRlF4heiZO466QuSurTpWy312J7Xk7t-W7WmzKV3JE5bIg"" height=""200"" width=""auto"" /><br><br><img src=""https://lh3.googleusercontent.com/umsh/AFiHsUHjDNj_q2xYxGOK5PAFhwOsd5NpQVpj-Na2qjBGQYVL8mgxc805jaj0dm3-hkgVVr3O2Grs1U_-O61N7g9ZC8tPyyc3AVgtYjBEjr66ScYIxHygA9dElfs4j-WhGC0pFsWpz28q9pibMTpYsf512-zLPLcPJ5RLCwR__Wb9AfvniADJLA_MTrMzd4TNnhMT8ntnR2XX7QlICd9_EsBWmYM_9zro3YkF-p0ZJa5f4ODsx2XUwvsa544gfGv0UAdJG0uV65N1Ko6W-4oB_m0LiSNsnDmgwd2aGJF499RIyrTzS4qzDjvqmOmM-KXTvHSp3taNQH6DBh1Pe4Do2ZNHudQHFdsPdiJiKv-0fv20qYASoivoYJ7aucRuYxzbulYAqVeCK0WUu7hy4yfaaKbZq7ExaGuYjGC8t41pZ8epQDF5oVgoxUbGuNdQc2izDAJPafEqDqXlTgYSz4YwHJVyj1JGrO_IhXHyOB5RKxngNtYjJIG7yF3JHJMNXcVmIli1pSc9npnoFrPLM9m8aGNJlP3SH9YbzscyLhr95YgL2tNi6PQWgD_ka7-JYobFh0WrAOlHYLGd0QrRT6q7EKUhe9TbjWXsN19gW-amjfNU_BXPbMGispgLmZjxMmYLTfFtvQEWk9CY7lAg4I8XnkOghDReaNc2OBQr9nTTK6ZsIs0XKU2QuPKksHaQ5SB26PHpZu8lqMRWKyTvNA"" height=""200"" width=""auto"" />",https://lh3.googleusercontent.com/umsh/AFiHsUGatUJPP939ZbKHJ1M7JiPDXrtNFfhe6bsnBmiPorDofPEvRW4aplKeSgGPuVksCr3nBiGILlFDFQNZ4erXBd0ajoHdhB1X7wAHJYU1g5HWfXV0O_AR6tK6tEs8zeqGPBSYN5VqBDDuMfihPHpEgzUxh2DR98Vm4aLiqINFYHMwFJ0ThVNCVk8te90A7ZOS8o4hggR3Ch-_c0FQLpyjs5b9u6fXJ4i-Z-KGWKQbYOwGpPIlt2LfCsuzhMUkew-iijkfNQlMJhrHjs5S7ZzwZaATfCSI_VprH2WfnFFWlMW7TMP6twHL8M1lPtl61SG3zxbiBGybMC8W3dpaqv45sUukV3O4T1bi9fqZte3vAjVIswAL3zwiKopUoEHTVxXpeX4OHBu62mZq0F5GGcmyIVh1R-YdUUPRDNzLqP7Yt2h_16GzAQfINVhr4dgCL24I24SMh86oUDQdYnovBQU6XIZ090WmsVPcFke16TOWgmcOU-GxVGwPzaMnSCNSkQJsM1QQW7JjJUBbrnvYGd1OS-IKjr0ZrejBEdMKvdyCIN59T1PR3ezISB-9sQPHLq-W9XebjgxYXQI3aPr4NB9zEbdyUdTjFHZ9GFwLpHpEJCRyUkELdeHQx5aw9CXmVt2oi4HI2vSzGO8qs7Ljk9rLgqJ9rWChDemD5sOLbL-RPwLkc-pvN6TY7_oGMWTM8LrBe8ZUqMAJbz0n2g https://lh3.googleusercontent.com/umsh/AFiHsUGKPPqPPEu_lA8SJF-dJEKkw_-qNlMwBV_ievFDNzFWWe1HrE01vz0XbobaSyF1uRg_cJsbSKilJGHKq08whccm_8C6uVSzilpPUTVyZLRYyxxA8kXFGaco8o8ZY-OU8poFywhm3kQcQRe1WNz89E1LO9mYBFFO9FXKa9nq3Be59Q92bBLwQc40v6eUKg1va5euPZCDqmDW4qcppPTTS2lIERSlddvSCGiSUCe4que08U5v37Sq7uOqIe94QI-rXlJFxJDh1-_12noZbUV47NuibJtg_QtwEKTBSISSxHoqWqmJsVjPrfHCYCy5n_jjg6v9pSa3rxBnrbQzMFNYrgzxLcewvi72ql2BFfjbByHVvwTqhmw3dfkComia6y2p1-IlAwsZmhrbfzjGcTil1QWDy5t_fV4g9Cq9MYp5eih9bbDqwdRfX3jQNJrgHJZk0SxAJVY2nCYpGStqgVTosfkzyZLtskQlOWhKe8DT9NbO3ipq-8fWmUINREwMoCEqxIGsN99oHLOqwmQPDZ3CY9_dZ0WE9ApvrKU2881St4gRiMkVQVajfhJyM5Jz0D0WE5LjhLlyOOV2vuhhhuDpzA0eUT16QZVgtBJIycQ6FC3rbj0_EaTYLHKYxEPBjOvTKszLwf-wFhkoFQ8qxoxBgUmKgi_pThsvPgbcxaCTDpYWyJ4kgvC2kglWGOc0V2UkFeTon4FrRpSfGQ https://lh3.googleusercontent.com/umsh/AFiHsUEs4Y8xxQXhwIGfex0m5HVQ9zFPu_jYcFn_lZTJNnMZtCXIqRXSkXbGOXR0ZwCaNcVBhYEBIr7oXgGadxYiyzPpTUfZtWwrca3TIreQ9BK413WaVSUpXy0ezVr4iMub8_o-VuEy8kibUlNDENf31u88KtpQ38J90vfjagu8DgZK7tZhmHMibQY1rYvxdz42SSv6pSZ3hrrVLb2fCGkovvBggZGNEb3-2O9Zv44X5LouejvzH7gr0pCHuuRB3EskWgS4pGA0-Jhyv6BsYQ2_d6rd8ori3zuVYURrH09MzpY5Soucjy6VO5gOIL3dyEN4gnjApp68fpsk4iNNRS4CG9OD7j-A6uoVD8VVlGNB0emABnw0SjsQsLdScuAe6YobLOTXkRyTYMvLM8_vN_HhbPARj_Mbm2EYfrIF1zPIngtbK190xDq6p1ix4eU8zr5MWRi2HdDiq0bZAcvyIDZxHOfaNnuZ--_sgD175v_J9-ch0_osmKqVw1idbF1qmDjN78QC4LafKvaaZOM5FPhGd6ArCPsVpx2jEaRb1HXnKLbuzHk57bixjxs8-JV_RN6hFh2RZFJ8pebZ9DMW1hpLcR7QbW2MWsO8jrP9-rzLea_OZSzBxS6x0kIh9HFwRZE2iNeYx25wK3EkIOlYiqSZKqAu1Fa_KiD931wydJbeOGC9Dz6A1xTF_QNAqP3AQot6FzbZBNi6PHk7CA https://lh3.googleusercontent.com/umsh/AFiHsUHlvU7B4AwA342PdbL4jUny-WqAP1f2VcnJEmOsN8CMdXEw_DTuVeMb3p-kVP0BZrDPMMdIRrs9Z0-ENQQVYN_BrGWYo7zUFk5GLp1oAVW8jtWZH3NihvFZBhrNPj-JX6S-hg1HDFvjjD4zoDevCV3flZvZ5e6tSUcf1c9TjVPF27owGftywwEiuQM11EG3r530FJPK-IBk5EMQ7yv79GNYK6UO-qQlaK_2ewJnBic0FpZz6pFrFChxIm8ojZF3DE8tOAXCsbNXPdDzgCMYiGp7rH_pRTbYnIJXHN_MnEr7oSk7R8Oyg4gGFWJ9JOJoxH1NBTBh-eMaNF1NXE2-zfm-KCwbRhxEmcAsqpDGbfcr6GFUFYyHR0WvRDwl3faJIvpgLi4mnSVGm9iuddfehW72W41B0JLJ7oz1xdd13yR9jsePiB5Qt6ieUXc-iF4k4MW5qqrrv8HHFaL7peD558KvmFohz7pBZxX9L3RDEg34tVuXm5rAht6cpxs2JdyR48Pucm6kVY-ZCsompW5gvCkxwUQZTWT_15L8uCG6qwMZ4GgUDoW5ikiN5amnUl6UcSGPrQDx5nX3bzZ7IKbKi8F1MkVKjaWcMOobhTwT7X4lF3jBCGU6Xj-6gIWmgO6DzeyG8UDgmyQoEqIzq9bk0aQnW1-yasqVgZpft3PQ0qOCvQuoZgiGIhZwfVHvV-A41R4TxgI7DBAtXA https://lh3.googleusercontent.com/umsh/AFiHsUHO8Mj66uRQ_N6ahPJRCrvlUB78jbtx_RvVuGIkBH7TfpTo_vO7cfoe0LziaBQknivCK89vV2xKtEnHnKD2TCG-wStIxIGrMPeTmKTwr8uDMUhUgpYYs2PeWholPbA5Dk8u11ZvKGznL6UMvbHWpFfNzmkBESkYPyuwtnMUh2Yhdmpfr3gA1TCOdhL5jPcxXD2pRsSGb5HbAZpbKfoz97Y0qK9HhcrFPmjWeS8nhWnCfFf-xl_sefQpE2RAs9TPSSW4bh8hgkkDhtN8L6U9I46l58HcyqYBGTvg3R4CoXvXZZv732sQ4n_usZaMUOkFEgH_obHVJ3SVu6KzGZqoy0mZiP51AQNHKSpJtBJSv0bGbD8ypFWCzOqYQHo7hpI_V2au-_rbVkgDI0svcRERrIi_CXPfdiLPbj0_SBLxXmlPLfjPwyakGUJ-0bIZQZ6tRTTMsQxZUrmxk76G7sEk_ikh2glFGVPfavB0i5DBVvJ_Ic_ney8J53L_fAAc2_dbzhcC8ABoy5g8TybVUdLKhFsNpDmTkwgmXfVORPF6HbBHUsqDM2vzX7bvnTokrWB5ajaTkXIsdZySi-pugZuftwbf6BioWehlyIIrShWEagLMMU9RhewxAXsZ1OYwq8TAi-6n1dII3pzmS8bB6NvRcW8PwkBxwbEKFRlF4heiZO466QuSurTpWy312J7Xk7t-W7WmzKV3JE5bIg https://lh3.googleusercontent.com/umsh/AFiHsUHjDNj_q2xYxGOK5PAFhwOsd5NpQVpj-Na2qjBGQYVL8mgxc805jaj0dm3-hkgVVr3O2Grs1U_-O61N7g9ZC8tPyyc3AVgtYjBEjr66ScYIxHygA9dElfs4j-WhGC0pFsWpz28q9pibMTpYsf512-zLPLcPJ5RLCwR__Wb9AfvniADJLA_MTrMzd4TNnhMT8ntnR2XX7QlICd9_EsBWmYM_9zro3YkF-p0ZJa5f4ODsx2XUwvsa544gfGv0UAdJG0uV65N1Ko6W-4oB_m0LiSNsnDmgwd2aGJF499RIyrTzS4qzDjvqmOmM-KXTvHSp3taNQH6DBh1Pe4Do2ZNHudQHFdsPdiJiKv-0fv20qYASoivoYJ7aucRuYxzbulYAqVeCK0WUu7hy4yfaaKbZq7ExaGuYjGC8t41pZ8epQDF5oVgoxUbGuNdQc2izDAJPafEqDqXlTgYSz4YwHJVyj1JGrO_IhXHyOB5RKxngNtYjJIG7yF3JHJMNXcVmIli1pSc9npnoFrPLM9m8aGNJlP3SH9YbzscyLhr95YgL2tNi6PQWgD_ka7-JYobFh0WrAOlHYLGd0QrRT6q7EKUhe9TbjWXsN19gW-amjfNU_BXPbMGispgLmZjxMmYLTfFtvQEWk9CY7lAg4I8XnkOghDReaNc2OBQr9nTTK6ZsIs0XKU2QuPKksHaQ5SB26PHpZu8lqMRWKyTvNA
10.205135,56.151483,up ledge,"<img src=""https://lh3.googleusercontent.com/umsh/AFiHsUG9nHAyojSOp_7IQtOlGzH8_n-RYjHGDlZkdrwkRd86jWHZTMvIXoQbZNjYr3tKmUmwMU2jR4lbBgULWPPIuh0jgau57LIydIBafwXC22yevIOn-CcINPhJjHiK-HNOK86JS0QE3eWVs0orgDeJygQDkn0soXF-jPuG7FJ4FU8of23sremDUFOFyGOrwU6IwRxxb2-VXKuAd0-9gNAzJdrVVr6VIR8quD4s249mbxP1JLt3wo2dO8dFRsjGj2qbO9Pb2G_nmS9huI2XOzY7Vnlng6fzIaQLkIWt_mkTl9kZcbnessKfT9koeHeU0-oKaLWekKvbyXGI1qzbr_O3F5jm1Xrad5TIPltqKVVq-OSAzvANUOTZ9m3IEIQvc3RO6a_vxXCfJPET-VR1rktRlLqWYz5983RzE2E9BJ-idjRTDcSufgxzTRhnVduPBqY699culDnumkSrteqrqizg0Ii3-zUJiB_HaXsCo8dOJwRgQAyhz6FjK3YEWXjmXhuV_NWPs7sBjxEpCubn5VffcI8tyhufcZQIKcZORiM-oT1zDCRBzNt30UpdTwtla2IPg7-DIlTrzDavhg7AKcgBcKsj4vdomVx2nCG9y05q0wr5rhvhSca7hQS84uLmB8vQXunL9_aRnOM2JevOBWeZOKDOaVmx3-jhdKvTOhm_LxhskU0CwFpVBpGHe7CAPBxOeCEYfXxW7j76Jw"" height=""200"" width=""auto"" /><br><br>More skatespots at www.topspot.global<br><br><img src=""https://lh3.googleusercontent.com/umsh/AFiHsUH5mW_4K7C4suY8q1VV60l9XvYijlZdi48tDq1bnU7dt12CuSHlR6_6cP4Mf0l_kf3BzW3lhHxHfm_ziiNa-DQl5g2kWP2Tq-U-_l-mFbR6120O8BJhCrDhSdmcnKhYyI4wSzg8Xd-xwN2YUXu-DcEcSLpo7_K5AaS0ku8hir_Epa_OozPvAdFnSbxk3Yk30gFYil0rYNDwS1ImmZr3WiAaDncNe9DXdmY3jSIjYXpzQVsx_0cQaXHSJQ--S52pL-bExnFAL232PDM3TavDOC16Kd_d1GzreYCOHvkG662foLIAe7DbK7EoLeG041l1fIONLLguIAl1XKTldhffvg4v6vCZ4AKt5CsPb7WbGziy-Q6nzb6XIuetcvj4l2LrklAuCKejTVii2H2fo5aZW-dzp8NKaPTD8jvfgpfnBwTbKkrhI--QIhgAUTLPcZZ6sWuRP7xQqLb_19PSI2LlpCRKMmXFVXU3Pg1oMLfi8Jh8FnX3f24SeANsRVe0lyS64G0hkIHt7_TsjBnrtBkGHqqWXCNJF9ZF1Qm0MNgHnB8mP22iOEBKpCszIY0Kkmn21nUkBVpht7kuJHQN6U8I-foUo6l2CcK4BslZoSqEUcL3IOzm3DY8v-JdRrr-n6zzg9ND4CkSYgSfCyo4JBLz8dc8jyBer0A7-ZfsWM_YkujNd1fiDRg1Te5QoQEbgUP1geisGPelKrmuAQ"" height=""200"" width=""auto"" />",https://lh3.googleusercontent.com/umsh/AFiHsUG9nHAyojSOp_7IQtOlGzH8_n-RYjHGDlZkdrwkRd86jWHZTMvIXoQbZNjYr3tKmUmwMU2jR4lbBgULWPPIuh0jgau57LIydIBafwXC22yevIOn-CcINPhJjHiK-HNOK86JS0QE3eWVs0orgDeJygQDkn0soXF-jPuG7FJ4FU8of23sremDUFOFyGOrwU6IwRxxb2-VXKuAd0-9gNAzJdrVVr6VIR8quD4s249mbxP1JLt3wo2dO8dFRsjGj2qbO9Pb2G_nmS9huI2XOzY7Vnlng6fzIaQLkIWt_mkTl9kZcbnessKfT9koeHeU0-oKaLWekKvbyXGI1qzbr_O3F5jm1Xrad5TIPltqKVVq-OSAzvANUOTZ9m3IEIQvc3RO6a_vxXCfJPET-VR1rktRlLqWYz5983RzE2E9BJ-idjRTDcSufgxzTRhnVduPBqY699culDnumkSrteqrqizg0Ii3-zUJiB_HaXsCo8dOJwRgQAyhz6FjK3YEWXjmXhuV_NWPs7sBjxEpCubn5VffcI8tyhufcZQIKcZORiM-oT1zDCRBzNt30UpdTwtla2IPg7-DIlTrzDavhg7AKcgBcKsj4vdomVx2nCG9y05q0wr5rhvhSca7hQS84uLmB8vQXunL9_aRnOM2JevOBWeZOKDOaVmx3-jhdKvTOhm_LxhskU0CwFpVBpGHe7CAPBxOeCEYfXxW7j76Jw https://lh3.googleusercontent.com/umsh/AFiHsUH5mW_4K7C4suY8q1VV60l9XvYijlZdi48tDq1bnU7dt12CuSHlR6_6cP4Mf0l_kf3BzW3lhHxHfm_ziiNa-DQl5g2kWP2Tq-U-_l-mFbR6120O8BJhCrDhSdmcnKhYyI4wSzg8Xd-xwN2YUXu-DcEcSLpo7_K5AaS0ku8hir_Epa_OozPvAdFnSbxk3Yk30gFYil0rYNDwS1ImmZr3WiAaDncNe9DXdmY3jSIjYXpzQVsx_0cQaXHSJQ--S52pL-bExnFAL232PDM3TavDOC16Kd_d1GzreYCOHvkG662foLIAe7DbK7EoLeG041l1fIONLLguIAl1XKTldhffvg4v6vCZ4AKt5CsPb7WbGziy-Q6nzb6XIuetcvj4l2LrklAuCKejTVii2H2fo5aZW-dzp8NKaPTD8jvfgpfnBwTbKkrhI--QIhgAUTLPcZZ6sWuRP7xQqLb_19PSI2LlpCRKMmXFVXU3Pg1oMLfi8Jh8FnX3f24SeANsRVe0lyS64G0hkIHt7_TsjBnrtBkGHqqWXCNJF9ZF1Qm0MNgHnB8mP22iOEBKpCszIY0Kkmn21nUkBVpht7kuJHQN6U8I-foUo6l2CcK4BslZoSqEUcL3IOzm3DY8v-JdRrr-n6zzg9ND4CkSYgSfCyo4JBLz8dc8jyBer0A7-ZfsWM_YkujNd1fiDRg1Te5QoQEbgUP1geisGPelKrmuAQ
10.209006,56.156374,kicker,"<img src=""https://lh3.googleusercontent.com/umsh/AFiHsUHYTjYPJ3BaX9HQgtSCXO7c_mqBpMqUFc-HIt2o3l-m_E86FKXQG-CsT1q09WtEttMNLS2oLMxjO2UQH2-QXRNaoaeNjdjxJ0aCAvFSxQLZ2kCnBoUmEPnXDbgKpt3WOki0wR19uIvtPR2dNwt4ork8EZqaccj5HsILsyCUIVQolZK-lYmFlHaa-hZLEJpOuqzuRzS5haQrh65Cb_ZLik5JFMFOG8DR5Aa7lElkLoBbCquW16lRpoJ0bBhGkNYLw19KtJnFT2BkWjCr0c5iV0SvtLiHkIZvg1zdS3oubNr5WmE3jTVeo5LpYWmUqsG5XkJDC-haM6ZXlnniKJNnwsjuWqoBXQwMBCEbor4MwEIvdslouLmFZmItL557-HqAQN7_ig2rIzm7paf7TsDxHPI-pWUVtkGlwIReAF09GwDzZSOjHZgIFvYvv46X8mZbrpyywKZJuxCbHtCM8DyCzmVbz5vYuJwp94Z9_Vwu387JcV3wsG_HW7dTdPKQNbvMBAMFZ_4TsPlua1Kg8onUOQizxvXEhEwbqcCSLA2j7kOQCgGFjCx0LBfuIFbDN-esqOBUiYS0q3Z2_vSsK5A4YVMAGJBavHGPNGVMnMw5_QbCqOL_VHHAbS73pUyuwPey08wSmdWap1jogLuzRoL3P7plyIF1RtJN57HhZOg0XJeW8mgQ7rA6GE_Palwi0Hods8aV8dlNutotmg"" height=""200"" width=""auto"" /><br><br>More skatespots at www.topspot.global",https://lh3.googleusercontent.com/umsh/AFiHsUHYTjYPJ3BaX9HQgtSCXO7c_mqBpMqUFc-HIt2o3l-m_E86FKXQG-CsT1q09WtEttMNLS2oLMxjO2UQH2-QXRNaoaeNjdjxJ0aCAvFSxQLZ2kCnBoUmEPnXDbgKpt3WOki0wR19uIvtPR2dNwt4ork8EZqaccj5HsILsyCUIVQolZK-lYmFlHaa-hZLEJpOuqzuRzS5haQrh65Cb_ZLik5JFMFOG8DR5Aa7lElkLoBbCquW16lRpoJ0bBhGkNYLw19KtJnFT2BkWjCr0c5iV0SvtLiHkIZvg1zdS3oubNr5WmE3jTVeo5LpYWmUqsG5XkJDC-haM6ZXlnniKJNnwsjuWqoBXQwMBCEbor4MwEIvdslouLmFZmItL557-HqAQN7_ig2rIzm7paf7TsDxHPI-pWUVtkGlwIReAF09GwDzZSOjHZgIFvYvv46X8mZbrpyywKZJuxCbHtCM8DyCzmVbz5vYuJwp94Z9_Vwu387JcV3wsG_HW7dTdPKQNbvMBAMFZ_4TsPlua1Kg8onUOQizxvXEhEwbqcCSLA2j7kOQCgGFjCx0LBfuIFbDN-esqOBUiYS0q3Z2_vSsK5A4YVMAGJBavHGPNGVMnMw5_QbCqOL_VHHAbS73pUyuwPey08wSmdWap1jogLuzRoL3P7plyIF1RtJN57HhZOg0XJeW8mgQ7rA6GE_Palwi0Hods8aV8dlNutotmg
